Druid,SourceID,Accession_number,Title,Location,Map_number,Extent,Dimensions,Form,Abstract,Place,Place_authorityURI,Place_URI,DateCreated,DateCreated_end,Date_qualifier,Genre,Genre_authority,Genre_URI,purls,Auth. done,Name1,INITIALS/STATUS,Name 1 notes,Name1_type,Name1_authority,Name1_URI,Role1,Role1_authority,Role1_URI,Name2,INITIALS/STATUS,Name2 notes,Name2_type,Name2_authority,Name2_URI,Role2,Role2_authority,Role2_URI,Name3,Name3 notes,Name3_type,Name3_authority,Name3_URI,Role3,Role3_authority,Role3_URI,Subject_Name3,INITIALS/STATUS,Name3 notes,Subject_Name3_type,Subject_Name3_authority,Subject_Name3_URI,Subject_Name4,INITIALS/STATUS,Subject_Name4_type,Subject_Name4_authority,Subject_Name4_URI,Subject_Name5,INITIALS/STATUS,Subject_Name5_type,Subject_Name5_authority,Subject_Name5_URI,Subject_Name6,INITIALS/STATUS,Subject_Name6_type,Subject_Name6_authority,Subject_Name6_URI,Subject_Name7,INITIALS/STATUS,Name7 notes,Subject_Name7_type,Subject_Name7_authority,Subject_Name7_URI,Subject_Name8,INITIALS/STATUS,Name8 notes,Subject_Name8_type,Subject_Name8_authority,Subject_Name8_URI,Topic1,Topic2,Topic3,Topic4,Series,Location_topic,Location_topic_tag,Location_topic_authority,Location_topic_URI,Location_topic2,Location_topic2_tag,Location_topic2_authority,Location_topic2_URI,Location_topic3,Location_topic3_tag,Location_topic3_authority,Location_topic3_URI,Location_topic4,Location_topic4_tag,Location_topic4_authority,Location_topic4_URI,Geographic1,,Geographic1_authority,Geographic1_URI,Geographic1_coordinates,west_bc,south_bc,east_bc,north_bc,Geographic2,Geographic2_authority,Geographic2_URI,Geographic3,,Geographic3_authority,Geographic3_URI,Geographic4,,Geographic4_authority,Geographic4_URI,Geographic5,,Geographic5_authority,Geographic5_URI,Geographic6,Geographic6_authority,Geographic6_URI,Geographic7,Geographic7_authority,Geographic7_URI,Geographic8,Geographic8_authority,Geographic8_URI,Geographic9,Geographic9_authority,Geographic9_URI,Geographic10,Geographic10_authority,Geographic10_URI,Geographic11,Geographic11_authority,Geographic11_URI,Geographic12,Geographic12_authority,Geographic12_URI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
st860fj5430,sc1049_mv058,,The City of San Franciso compiled from the official surveys and engraved expressly for Crocker-Langley San Francisco Directory,Box D1,MV058,,,printed,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1904,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/st860fj5430,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,San Francisco (Calif.),,lcsh,http://id.loc.gov/authorities/names/n79018452,"(W 123°06'27""--W 122°19'40""/N 37°55'47""--N 37°41'36"")",-123.107773,37.693335,-122.327915,37.929771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bj501wg6544,sc1049_mv059,,"Map of the McCoppin Ranch, San Luis Obispo County, California. With related letter, July 9, 1910.",Box D1,MV059,,,Ink on paper,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/bj501wg6544,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"McCoppin, Frank, 1834-1897",rjr/7/13/2015,http://en.wikipedia.org/wiki/Frank_McCoppin,personal,naf,http://id.loc.gov/authorities/names/no2015091704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,McCoppin Ranch (Calif.),,local,,"(W 121°20'00""--W 119°28'00""/N 35°47'00""--N 34°53'00"")",-121.3478,34.8975,-119.4725,35.7952,,,,San Luis Obispo County (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81112505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
kd554qs2019,sc1049_mv061,,"The “Coon” and “Felt” Tracts, San Mateo and Santa Clara Counties, California. [on reverse side of MV060]",Box B2,MV061,,,,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/kd554qs2019,yes,,,,,,,,,,,,,,,,,,,,,,,,,,, ,"rjr. Surname (Coon) only on map. Owner of parcel of land? Trace as geo subj. 7/20/15
",No match found,,,, ,rjr. Surname (Felt) only on map. Owner of parcel of land? Geo subj. 7/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°12'00""--W 121°12'00""/N 37°29'00""--N 36°53'00"")",-122.2025,36.8942,-121.2082,37.4846,"Felt Tract (Santa Clara County and San Mateo County, Calif.)",local,,"Coon Tract (Santa Clara County and San Mateo County, Calif.)",,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qr667vk6055,sc1049_mv062,,"Map of the State of California showing lands belonging to Leland Stanford.1896. The “Stillman” Ranch, San Bernardino County, California [on verso].",Box A2,MV062,,,printed,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1896,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/qr667vk6055,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Stanford, Leland, 1824-1893",,,personal,naf,http://id.loc.gov/authorities/names/n80107311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 117°48'00""--W 114°07'00""/N 35°48'00""--N 33°52'00"")",-117.8029,33.8708,-114.1312,35.8092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yy186bz3282,sc1049_mv063,,"Subdivision of Lands in San Luis Obispo County, California (abridged title). With note re LSJU properties, May 31, 1899.",Box D1,MV063,,,blueprint,"Includes related document “Estimate Value of Lands of J. D. Grant” May 5, 1904.2",Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/yy186bz3282,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,San Luis Obispo County (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81112505,"(W 121°20'00""--W 119°28'00""/N 35°47'00""--N 34°53'00"")",-121.3478,34.8975,-119.4725,35.7952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bp027hz8501,sc1049_mv064,,"[Southern Pacific Railroad with Seal tracts and Nash tract bordering Embarcadero Road, Palo Alto]",Box D1,MV064,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/bp027hz8501,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,Seale,hkt / 5/12/2015,No match found,personal,naf,http://id.loc.gov/authorities/names/no2015063548, ,"hkt -- cannot determine if personal or corporate name. Could be Herbert C. Nash, but cannot tell if he owned land. Was tutor for Leland, Jr., later personal secretary/librarian for Stanford http://www.digitalhistoryproject.com/2012/09/jane-lathrop-stanford-leland-stanford.html. Trace Nash Tract as geo subj. rjr. 7/20/15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,"(W 122°09'36""--W 122°06'10""/N 37°27'34""--N 37°26'09"")",-122.160233,37.435943,-122.10305,37.459717,Nash Tract (California),local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
td192td7948,sc1049_mv065,,"Plat showing lands of L.S.Jr.Univ. adjacent to the town of Palo Alto, Cal. [near University Avenue, SPRR and Parkinson Lumber Company]",Box D1,MV065,,,ink on linen,Includes related document: description of survey by Curtis M. Barker.,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1903,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/td192td7948,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,Palo Alto (Calif.),,lcsh,http://id.loc.gov/authorities/names/n81019888,"(W 122°11'28""--W 122°08'58""/N 37°26'36""--N 37°24'22"")",-122.191292,37.406339,-122.149475,37.443537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rf669wk5899,sc1049_mv067,,"[Topography, road intersection and lot planning in area of Cooksey Place, San Juan Hill  L.S.J.U.]",Box A2,MV067,,,ink on linen ?,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1905,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/rf669wk5899,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Faculty housing--Maps,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,"San Juan Hill (Santa Clara County, Calif.)",,local,,"(W 122°10'08""--W 122°09'55""/N 37°25'08""--N 37°24'55"")",-122.1691386,37.415467,-122.1654034,37.4189408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zz995sy1422,sc1049_mv068,,"[Leib Ranch, includes Area Bordered by Page Mill Road, Arastadero Road, SPRR and Edward Baron’s Mayfield Farm]",Box D1,MV068,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1890,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/zz995sy1422,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,"Leib, S. F., (Samuel Franklin), 1848-1924",gdg/5/6/2015,http://www.santaclararesearch.net/SCBIOS/sfleib.html,personal,naf,http://id.loc.gov/authorities/names/no2015060722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°11'39""--W 122°07'23""/N 37°24'37""--N 37°22'45"")",-122.1944,37.379435,-122.123193,37.410543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yk421db1104,sc1049_mv069,,"Map of a Survey Made for S.F. Lieb [Includes Area Bordering Mayfield Farm, Arastadero Road, San Francisco Road] (abridge title)",Box D1,MV069,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1882,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/yk421db1104,yes,Herrmann Bros.,,,corporate,naf,http://id.loc.gov/authorities/names/n2012035370,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,"Leib, S. F., (Samuel Franklin), 1848-1924",gdg/5/6/2015,http://www.santaclararesearch.net/SCBIOS/sfleib.html,personal,naf,http://id.loc.gov/authorities/names/no2015060722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°11'39""--W 122°07'23""/N 37°24'37""--N 37°22'45"")",-122.1944,37.379435,-122.123193,37.410543,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zg430cq1425,sc1049_mv070,,"“Coon” and “Felt” Tracts, San Mateo and Santa Clara Counties, California (“McCoppin Tract” and “Gwin Ranch” on reverse side)",Box B2,MV070,,,printed,see M113 for complete publication,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1897,,approximate,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/zg430cq1425,yes,,,,,,,,,,,,,,,,,,,,,,,,,,, ,"rjr. Surname (Coon) only on map. Owner of parcel of land? Geo subj 7/20/15
",No match found,,,, ,rjr. Surname (Felt) only on map. Owner of parcel of land? Geo subj. 7/20/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°21'00""--W 121°42'00""/N 37°37'00""--N 37°11'00"")",-122.3563,37.1979,-121.7132,37.6311,"Felt Tract (Santa Clara County and San Mateo County, Calif.)",local,,"Coon Tract (Santa Clara County and San Mateo County, Calif.)",,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pd288gx7885,sc1049_mv072,,L.S.Jr.U. Diagram Showing a Part of the Residence Grounds to be Leased to the Chinese,Box B2,MV072,,15 x 12.5 in.,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1903,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/pd288gx7885,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°11'28""--W 122°08'58""/N 37°26'36""--N 37°24'22"")",-122.191292,37.406339,-122.149475,37.443537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jh130zj6711,sc1049_mv073,,"[L.S.J.U., Creek Avenue Bordering San Francisquito Creek and Governor’s Avenue, including Orchard and Chinese Lot]",Box A2,MV073,,,ink on linen ?,original of MV020,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1903,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/jh130zj6711,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Roads--Maps,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,San Francisquito Creek (Calif.),,lcsh,http://id.loc.gov/authorities/subjects/sh2003003050,"(W 122°10'56""--W 122°10'37""/N 37°25'42""--N 37°25'26"")",-122.1822391,37.4240223,-122.1770447,37.42840661,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xs339vr2314,sc1049_mv074,,Sketch accompanying report on checking of additional right of way of S.P.R.R. Co through lands of the Leland Stanford Jr. University,Box D1,MV074,,,ink on paper,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/xs339vr2314,yes,"Herrmann, A. T. Adolph Theodore, 1839-1917",mwh/5/8/2015,,personal,naf,http://id.loc.gov/authorities/names/no2015060751,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/srv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°11'28""--W 122°08'58""/N 37°26'36""--N 37°24'22"")",-122.191292,37.406339,-122.149475,37.443537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
xw714jw2312,sc1049_mv075,,"[Calistoga, California, Sewer Map]",Box A2,MV075,,,ink on papers,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/xw714jw2312,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,Calistoga (Calif.),,lcsh,http://id.loc.gov/authorities/names/n82032028,"(W 122°36'14""--W 122°33'17""/N 38°35'53""--N 38°34'04"")",-122.6040239,38.56792,-122.554836,38.598067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sq931qy7895,sc1049_mv076,,"[L.S.J.U. Alvarado Row and Lasuen Street intersection: Southeastern Corner Showing Trolley Line, Bookstore, Candy Store]",Box C3,MV076,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1905,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/sq931qy7895,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Stanford University Roads--Maps,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,"Alvarado Row (Stanford, Calif.)", ,local,,"(W 122°09'57""--W 122°09'37""/N 37°25'22""--N 37°25'02"")",-122.165842,37.417358,-122.160392,37.4227837,,,,"Lasuen Street (Stanford, Calif.)",,local,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mn173cw6963,sc1049_mv077,,Survey of the Established Line Between the lands of the L.S.J.U. and Mrs. J. Murphy,Box A2,MV077,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1905,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/mn173cw6963,yes,"McMillan, J. G. (James Goldie), 1874-",,,personal,naf,http://id.loc.gov/authorities/names/n87801347,Artist,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°12'13""--W 122°09'00""/N 37°29'13""--N 37°24'54"")",-122.203826,37.415133,-122.15023,37.486955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mb250gt3222,sc1049_mv078,,"Plat of Pasture Land Adjoining C.G. Lathrop’s Residence Grounds, Alta Vista, L.S.J.U.",Box C3,MV078,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1908,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/mb250gt3222,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,"Lathrop, Charles G. (Charles Gardner), 1849-1914",gdg/5/1/2015,http://www.santaclararesearch.net/SCBIOS/lathrop.html,personal,naf,http://id.loc.gov/authorities/names/no2015058561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,"Alta Vista (Stanford, Calif.)", ,local,,"(W 122°10'52""--W 122°10'42""/N 37°25'15""--N 37°25'05"")",-122.1812186,37.41815342,-122.1785206,37.42085138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
py807fs1958,sc1049_mv079,,Map Showing Location of Spring and Right-of-Way for County Quarry Water Supply [Near Page Mill Road],Box A2,MV079,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/py807fs1958,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°11'21""--W 122°08'18""/N 37°25'39""--N 37°18'53"")",-122.189408,37.31489,-122.138406,37.427691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sk440pp3688,sc1049_mv081,,"L.S.Jr.U. Plat Showing a Part of What is Known as the Dennis Martin Rancho, San Mateo Co., California [borders San Francisquito Creek]",Box B2,MV081,,11 x 19 in.,ink on linen,Also a related document: description of survey,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1903,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/sk440pp3688,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,"Martin, Dennis, 1821-1890",gdg/5/6/2015,http://historicalsociety.stanford.edu/pdfST/ST7no3.pdf,personal,naf,http://id.loc.gov/authorities/names/no2015060772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°18'37""--W 122°09'55""/N 37°30'11""--N 37°25'06"")",-122.310388,37.418539,-122.16535,37.503237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cb625qj1157,sc1049_mv082,,Rancho El Corte de Madera with Rancho Canada del Corte de Madera [borders San Francisquito Creek],Box B2,MV082,,13.75 x 18.5 in.,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/cb625qj1157,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,,,,,"(W 122°18'15""--W 122°09'06""/N 37°28'03""--N 37°22'18"")",-122.30428,37.37174,-122.151836,37.467619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
qv858dq8767,sc1049_mv083,,"Plat of a portion of Lands of L.S.Jr. University near Searsville, San Mateo Co., showing contour line at elevation of present dam of S.V.W.Works",Box D1,MV083,,,ink on linen,,Stanford (Calif.),http://id.loc.gov/authorities/names,http://id.loc.gov/authorities/names/n50046557,1894,,,Maps,lcgft,http://id.loc.gov/authorities/genreForms/gf2011026387,http://purl.stanford.edu/qv858dq8767,yes,"Barker, Curtis M.",jkd/ 5/11/15,http://archives.pahistory.org/cdm4/item_viewer.php?CISOROOT=/PAHA&CISOPTR=4999&CISOBOX=1&REC=1,personal,naf,http://id.loc.gov/authorities/names/no2015062597,Surveyor,marcrelator,http://id.loc.gov/vocabulary/relators/art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Properties of Stanford University Map Volume,,,,,,,,,,,,,,,,,Searsville (Calif.),,lcsh,http://id.loc.gov/authorities/subjects/sh98005696,"(W 122°14'40""--W 122°13'05""/N 37°24'45""--N 37°23'39"")",-122.244663,37.394413,-122.218147,37.412622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
